Protocol,Size,Rate,Bandwidth,Loss,Delay,ConfigDelay_ms,DeliveryRatio,LatencyAvg_ms,Jitter_ms,Throughput_bps,Timestamp
coap-non,16,100,100kbit,10%,0ms,0,90.4,0.6803092175880364,1.7022593547603335,11571.2,1765113640.613885
coap-non,16,100,100kbit,10%,20ms,20,90.0,22.102221912807888,3.8109664735519604,11520.0,1765113661.574621
coap-non,16,100,100kbit,10%,100ms,100,89.1,101.50056308099852,1.9821514925750419,11404.8,1765113682.266397
coap-non,16,100,100kbit,10%,500ms,500,89.2,501.9607653532328,2.559208170606393,11417.6,1765113703.1023948
coap-non,16,100,250kbit,0%,0ms,0,100.0,0.9520010948181152,2.8223495323509313,12800.0,1765113724.3575501
coap-non,16,100,250kbit,0%,20ms,20,100.0,21.777002334594727,1.8342928434423376,12800.0,1765113745.205715
coap-non,16,100,250kbit,0%,100ms,100,100.0,101.6400032043457,1.8809419590590442,12800.0,1765113766.2770948
coap-non,16,100,250kbit,0%,500ms,500,100.0,502.17200207710266,5.036844177764425,12800.0,1765113787.213315
coap-non,16,100,250kbit,1%,0ms,0,99.1,0.6902140878163481,1.676904707037175,12684.8,1765113807.953113
coap-non,16,100,250kbit,1%,20ms,20,99.3,21.390735562834493,1.978305677065653,12710.4,1765113828.695327
coap-non,16,100,250kbit,1%,100ms,100,99.1,101.71140310862953,2.278457660552809,12684.8,1765113849.6610901
coap-non,16,100,250kbit,1%,500ms,500,99.1,501.5499531681434,1.8795225110929419,12684.8,1765113870.4433868
coap-non,16,100,250kbit,5%,0ms,0,93.60000000000001,0.6784190479506794,1.7708843321532037,11980.8,1765113891.4629571
coap-non,16,100,250kbit,5%,20ms,20,93.89999999999999,21.984025185354476,2.357842252951213,12019.2,1765113912.163996
coap-non,16,100,250kbit,5%,100ms,100,95.7,101.60187842828478,1.8447320676793912,12249.6,1765113932.81333
coap-non,16,100,250kbit,5%,500ms,500,95.19999999999999,502.13760538261477,3.5431762531073128,12185.6,1765113953.622706
coap-non,16,100,250kbit,10%,0ms,0,88.6,0.547403406612491,1.9970309673177535,11340.8,1765113974.500118
coap-non,16,100,250kbit,10%,20ms,20,88.7,21.768878788394346,2.031248340494207,11353.6,1765113995.200035
coap-non,16,100,250kbit,10%,100ms,100,90.10000000000001,102.29633968492989,6.0966093552471206,11532.8,1765114016.2574668
coap-non,16,100,250kbit,10%,500ms,500,90.8,501.57379290080803,1.2344091592709858,11622.4,1765114036.984944
coap-non,16,100,1mbit,0%,0ms,0,100.0,0.4530000686645508,1.7322793859745542,12800.0,1765114057.895221
coap-non,16,100,1mbit,0%,20ms,20,100.0,22.191002130508423,4.925318252696185,12800.0,1765114078.890204
coap-non,16,100,1mbit,0%,100ms,100,100.0,101.57700037956238,1.9229522168106459,12800.0,1765114099.669902
coap-non,16,100,1mbit,0%,500ms,500,100.0,501.6010010242462,1.9322351221058465,12800.0,1765114120.31608
coap-non,16,100,1mbit,1%,0ms,0,99.6,0.9809215384793569,3.699329135243646,12748.8,1765114141.431746
coap-non,16,100,1mbit,1%,20ms,20,99.4,21.605637231822943,1.7500971738151272,12723.2,1765114162.086449
coap-non,16,100,1mbit,1%,100ms,100,98.6,101.67241870268847,2.205945585210042,12620.8,1765114183.09862
coap-non,16,100,1mbit,1%,500ms,500,99.0,501.77273244568795,3.388534636894181,12672.0,1765114204.001965
coap-non,16,100,1mbit,5%,0ms,0,95.1,0.5857006859202741,1.9678407915279303,12172.8,1765114224.806491
coap-non,16,100,1mbit,5%,20ms,20,93.4,21.63490621129757,1.8211889137332673,11955.2,1765114245.4464471
coap-non,16,100,1mbit,5%,100ms,100,95.89999999999999,101.59749780879652,2.8670290993762086,12275.2,1765114266.445452
coap-non,16,100,1mbit,5%,500ms,500,94.69999999999999,501.49313902527626,1.8439970640719732,12121.6,1765114287.212518
coap-non,16,100,1mbit,10%,0ms,0,91.2,0.8508780023507905,2.0059512108747977,11673.6,1765114308.031515
coap-non,16,100,1mbit,10%,20ms,20,92.10000000000001,21.76873122183171,2.8440931242620655,11788.8,1765114328.798945
coap-non,16,100,1mbit,10%,100ms,100,90.10000000000001,101.64039460456331,2.04490801357356,11532.8,1765114349.5577989
coap-non,16,100,1mbit,10%,500ms,500,90.4,501.4922547656878,2.0696502073085417,11571.2,1765114370.388685
coap-non,128,1,50kbit,0%,0ms,0,100.0,8.799958229064941,16.758423006393308,1024.0,1765114390.309145
coap-non,128,1,50kbit,0%,20ms,20,100.0,28.300070762634277,14.697270125519392,1024.0,1765114409.881739
coap-non,128,1,50kbit,0%,100ms,100,100.0,109.50000286102295,19.59164776536223,1024.0,1765114429.477757
coap-non,128,1,50kbit,0%,500ms,500,100.0,508.20000171661377,15.77479429728548,1024.0,1765114449.161221
coap-non,128,1,50kbit,1%,0ms,0,100.0,7.299971580505371,13.31710820222209,1024.0,1765114468.734594
coap-non,128,1,50kbit,1%,20ms,20,100.0,28.600025177001953,15.378193805908039,1024.0,1765114488.3648279
coap-non,128,1,50kbit,1%,100ms,100,100.0,112.00003623962402,25.699081759548104,1024.0,1765114508.039885
coap-non,128,1,50kbit,1%,500ms,500,100.0,509.6999406814575,18.07420373111584,1024.0,1765114527.78814
coap-non,128,1,50kbit,5%,0ms,0,90.0,9.888913896348742,20.73913335662882,921.6,1765114547.530015
coap-non,128,1,50kbit,5%,20ms,20,80.0,31.4999520778656,19.741165551680993,819.2,1765114567.168063
coap-non,128,1,50kbit,5%,100ms,100,100.0,110.39996147155762,21.339596677381415,1024.0,1765114586.672159
coap-non,128,1,50kbit,5%,500ms,500,100.0,509.20000076293945,18.564015548912444,1024.0,1765114606.323803
coap-non,128,1,50kbit,10%,0ms,0,100.0,11.499977111816406,25.855389472228588,1024.0,1765114626.0612
coap-non,128,1,50kbit,10%,20ms,20,90.0,35.55560111999512,34.731500715439054,921.6,1765114645.765128
coap-non,128,1,50kbit,10%,100ms,100,100.0,110.70001125335693,16.145561286495123,1024.0,1765114665.402484
coap-non,128,1,50kbit,10%,500ms,500,90.0,514.6666632758247,30.14549270391896,921.6,1765114684.768179
coap-non,128,1,100kbit,0%,0ms,0,100.0,6.89997673034668,14.850670336476883,1024.0,1765114704.349534
coap-non,128,1,100kbit,0%,20ms,20,100.0,27.100038528442383,15.08822328354425,1024.0,1765114724.111279
coap-non,128,1,100kbit,0%,100ms,100,100.0,131.5000295639038,53.04346945664945,1024.0,1765114744.2431428
coap-non,128,1,100kbit,0%,500ms,500,100.0,516.5999889373779,21.151296711338738,1024.0,1765114764.08273
coap-non,128,1,100kbit,1%,0ms,0,100.0,13.700008392333984,30.73562811123841,1024.0,1765114784.20402
coap-non,128,1,100kbit,1%,20ms,20,100.0,29.900002479553223,16.973528839688765,1024.0,1765114805.2887208
coap-non,128,1,100kbit,1%,100ms,100,100.0,109.80002880096436,19.10090414250849,1024.0,1765114824.482868
coap-non,128,1,100kbit,1%,500ms,500,100.0,511.10002994537354,23.886059420714414,1024.0,1765114844.0717802
coap-non,128,1,100kbit,5%,0ms,0,100.0,11.800026893615723,27.522960984915713,1024.0,1765114863.682733
coap-non,128,1,100kbit,5%,20ms,20,90.0,30.222203996446396,15.376703116501655,921.6,1765114883.223944
coap-non,128,1,100kbit,5%,100ms,100,90.0,109.11115010579427,15.020404137751557,921.6,1765114902.836065
coap-non,128,1,100kbit,5%,500ms,500,100.0,514.0999794006348,27.473027439205403,1024.0,1765114922.824436
coap-non,128,1,100kbit,10%,0ms,0,100.0,10.100030899047852,23.22089974384337,1024.0,1765114942.504847
